date_time,open,high,low,close,cum_vol,cum_dollar,cum_ticks
2015-01-16 15:19:50.269,1983.25,1987.25,1981.25,1987.0,35292,70000863.25,15637
2015-01-16 15:26:00.957,1987.0,1990.0,1984.5,1989.75,35233,70008323.75,15200
2015-01-16 15:30:36.676,1989.75,1993.0,1988.5,1991.25,35165,70009617.75,13814
2015-01-16 15:36:29.586,1991.25,1995.25,1990.75,1992.0,35134,70023992.0,14097
2015-01-16 15:42:27.047,1992.0,1993.5,1990.0,1992.0,35156,70019605.0,12715
2015-01-16 15:48:47.108,1992.0,1993.5,1989.25,1990.75,35154,70001628.0,14414
2015-01-16 15:55:58.809,1990.75,1996.75,1990.0,1996.5,35124,70002034.25,13345
2015-01-16 15:59:34.791,1996.5,1999.75,1996.0,1998.75,35034,70004354.0,11213
2015-01-16 16:06:01.916,1998.75,2000.75,1996.5,1997.0,35094,70139511.0,12086
2015-01-16 16:11:26.720,1997.0,1999.25,1995.0,1996.0,35059,70015657.75,10540
2015-01-16 16:19:39.894,1996.0,1999.5,1994.5,1998.0,35061,70000964.0,11686
2015-01-16 16:30:33.895,1998.0,1998.25,1992.75,1995.0,35087,70000908.0,13332
2015-01-16 16:39:57.033,1995.0,1998.5,1993.75,1998.0,35079,70004089.5,11957
2015-01-16 16:48:57.288,1998.0,1999.5,1995.25,1996.0,35037,70001141.5,12635
2015-01-16 17:00:05.400,1996.0,1996.5,1993.25,1995.0,35096,70000135.75,12881
2015-01-16 17:11:21.802,1995.0,1998.0,1994.25,1995.5,35074,70001845.0,12425
2015-01-16 17:27:25.693,1995.5,1997.0,1994.25,1996.25,35181,70219420.0,12896
2015-01-16 17:43:35.646,1996.25,1999.5,1996.25,1999.5,35039,70000979.0,11733
2015-01-16 17:51:55.752,1999.5,2004.25,1999.25,2004.25,34990,70049491.75,11950
2015-01-16 18:00:07.422,2004.25,2006.25,2002.5,2003.5,34932,70008623.75,10880
2015-01-16 18:11:59.289,2003.5,2003.75,2000.5,2002.0,34961,70000832.75,12588
2015-01-16 18:26:58.350,2002.0,2002.75,1997.5,1997.75,35001,70004867.75,12451
2015-01-16 18:42:46.988,1997.5,2002.25,1997.0,2000.75,35012,70021453.75,13126
2015-01-16 19:02:37.261,2000.75,2004.5,2000.0,2003.5,34962,70012007.5,12285
2015-01-16 19:25:44.344,2003.5,2004.0,2000.75,2003.25,34976,70035121.25,12198
2015-01-16 19:42:46.937,2003.25,2003.5,1999.5,2002.5,34982,70000052.25,12315
2015-01-16 20:02:48.637,2002.5,2004.25,2000.75,2003.0,34952,70000755.75,10690
2015-01-16 20:26:08.171,2003.0,2006.0,2001.0,2005.25,34937,70001822.75,11243
2015-01-16 20:39:35.925,2005.0,2009.75,2004.25,2009.5,34890,70002958.25,10686
2015-01-16 20:47:01.442,2009.5,2011.75,2009.0,2011.5,34821,70001208.5,9942
2015-01-16 20:51:57.294,2011.5,2013.5,2011.25,2012.25,34795,70026505.0,8976
2015-01-16 20:57:16.835,2012.25,2014.25,2012.0,2014.25,34771,70001401.75,8930
2015-01-16 20:59:49.631,2014.25,2014.25,2012.5,2013.0,34780,70029345.25,7357
2015-01-16 21:00:02.318,2013.0,2013.5,2011.25,2012.0,34810,70046001.75,4439
2015-01-16 21:04:37.292,2012.0,2013.75,2011.5,2013.25,34784,70000434.0,6624
2015-01-16 21:14:21.375,2013.25,2013.5,2010.75,2012.5,34813,70043809.0,7271
2015-01-19 00:15:00.645,2012.5,2018.5,2008.25,2018.0,34783,70008899.0,10352
2015-01-19 04:58:05.184,2018.0,2023.75,2009.0,2013.5,34726,70001662.75,18002
2015-01-19 09:36:49.301,2013.5,2013.75,2005.0,2005.75,34866,70020992.75,17634
2015-01-19 14:15:53.122,2005.75,2016.25,2003.0,2016.0,34857,70000061.5,19109
2015-01-19 15:55:30.346,2016.0,2019.5,2013.25,2013.5,34713,70001137.25,16706
2015-01-20 01:13:35.484,2013.25,2015.0,2006.75,2012.25,34814,70000232.75,18146
2015-01-20 07:55:51.291,2012.25,2020.25,2011.25,2019.0,34729,70018857.5,19342
2015-01-20 10:25:01.814,2019.0,2022.0,2015.25,2019.5,34685,70019397.25,17245
2015-01-20 12:22:17.484,2019.5,2024.75,2018.0,2024.0,34633,70002088.25,13597
2015-01-20 13:31:54.873,2024.0,2026.5,2022.75,2024.5,34578,70001104.0,12486
2015-01-20 14:20:00.956,2024.5,2024.75,2017.25,2019.75,34641,70001487.25,13189
2015-01-20 14:31:57.480,2019.5,2021.5,2018.25,2021.25,34654,70000178.0,12014
2015-01-20 14:36:06.278,2021.25,2023.25,2020.0,2020.75,34621,70000020.0,12714
2015-01-20 14:38:49.342,2020.75,2021.25,2016.0,2016.75,34686,70000997.0,11028
2015-01-20 14:42:26.072,2016.75,2017.5,2013.25,2013.5,34736,70000540.25,11773
2015-01-20 14:46:22.027,2013.5,2015.5,2012.0,2014.0,34957,70385354.0,11727
2015-01-20 14:49:34.829,2014.0,2014.0,2007.25,2007.25,34825,70009902.5,11465
2015-01-20 14:53:24.743,2007.25,2008.0,2004.25,2006.5,34926,70071652.5,11362
2015-01-20 14:59:06.863,2006.5,2007.5,2003.5,2006.0,34906,70007186.5,11709
2015-01-20 15:05:08.002,2005.75,2007.25,2003.75,2006.25,34904,70000782.0,13011
2015-01-20 15:11:27.037,2006.25,2010.5,2005.25,2009.25,34853,70003055.5,11741
2015-01-20 15:18:57.637,2009.25,2010.25,2005.25,2005.75,34853,70002123.0,12679
2015-01-20 15:25:07.611,2005.75,2011.75,2004.5,2011.25,34867,70016284.5,12182
2015-01-20 15:33:47.862,2011.25,2011.75,2007.0,2007.0,34830,70010907.5,12436
2015-01-20 15:41:05.130,2007.0,2008.0,2002.5,2002.5,34898,70000029.0,12863
2015-01-20 15:47:25.820,2002.5,2005.5,2001.25,2004.5,34947,70000594.0,13014
2015-01-20 15:56:30.769,2004.5,2006.75,2002.25,2003.75,34922,70005603.0,12622
2015-01-20 16:04:32.956,2003.75,2004.75,2001.0,2003.0,34954,70013051.25,12218
2015-01-20 16:16:08.224,2003.0,2006.5,2002.0,2003.25,34917,70001026.75,11956
2015-01-20 16:25:46.212,2003.25,2007.0,2002.25,2004.5,34954,70101104.75,12716
2015-01-20 16:30:17.037,2004.5,2006.25,2003.75,2005.75,34917,70002907.5,8330
2015-01-20 16:38:26.252,2005.75,2007.0,2004.0,2004.5,34907,70004502.0,10446
2015-01-20 16:45:38.252,2004.5,2005.0,2000.0,2000.0,34965,70028675.25,8838
2015-01-20 16:49:57.268,2000.0,2000.75,1997.5,1999.5,35039,70050653.5,8785
2015-01-20 16:55:39.744,1999.5,2000.5,1997.5,2000.5,35031,70027309.0,8529
2015-01-20 17:07:50.265,2000.5,2002.25,1999.0,2001.75,34998,70010573.5,11126
2015-01-20 17:22:26.718,2001.75,2003.75,2001.0,2002.5,34969,70026117.75,10741
2015-01-20 17:45:15.747,2002.5,2005.5,2001.25,2005.5,34941,70002981.5,11697
2015-01-20 18:09:28.545,2005.5,2006.75,2002.25,2003.25,34923,70017157.25,13200
2015-01-20 18:23:22.916,2003.25,2009.75,2001.5,2008.75,34902,70000538.5,11745
2015-01-20 18:37:10.223,2008.75,2010.25,2007.5,2008.75,34853,70011933.75,11490
2015-01-20 18:57:29.865,2008.75,2009.25,2006.5,2008.0,34861,70000935.0,11726
2015-01-20 19:14:15.278,2008.0,2011.25,2007.25,2009.75,34833,70007612.5,11389
2015-01-20 19:32:08.969,2009.75,2013.0,2007.5,2013.0,34835,70017343.0,12232
2015-01-20 19:47:10.477,2013.0,2017.0,2012.0,2016.25,34752,70014531.5,12921
2015-01-20 20:02:45.903,2016.25,2018.25,2015.5,2016.0,34711,70006126.75,12445
2015-01-20 20:19:04.137,2016.0,2019.75,2015.75,2019.25,34693,70003393.25,13377
2015-01-20 20:32:20.370,2019.25,2019.75,2014.75,2015.0,34702,70014476.75,12634
2015-01-20 20:49:47.627,2015.0,2018.75,2014.25,2016.5,34722,70014769.75,14391
2015-01-20 20:58:56.636,2016.5,2016.75,2013.75,2015.25,34740,70013793.25,11528
2015-01-20 21:00:20.175,2015.5,2017.0,2015.0,2015.5,34723,70008431.5,6103
2015-01-20 21:14:12.630,2015.5,2017.5,2014.25,2017.0,34728,70016317.0,9074
2015-01-21 03:29:20.905,2017.25,2021.5,2013.25,2018.25,34717,70001393.5,11889
2015-01-21 08:50:48.708,2018.25,2021.0,2012.5,2013.5,34737,70042052.5,17750
2015-01-21 11:52:48.749,2013.5,2018.25,2012.0,2014.0,34736,70006993.75,16935
2015-01-21 13:23:14.572,2014.0,2014.0,2008.0,2011.0,34826,70013894.0,14920
2015-01-21 14:07:45.384,2011.0,2014.25,2010.0,2011.5,34797,70000817.5,15045
2015-01-21 14:30:09.469,2011.5,2013.5,2009.5,2009.75,34809,70002535.0,14326
2015-01-21 14:33:17.758,2009.75,2010.75,2007.0,2008.75,34847,70001386.25,13014
2015-01-21 14:36:02.958,2008.75,2010.0,2005.25,2010.0,34975,70201620.5,13247
2015-01-21 14:37:41.929,2010.0,2015.0,2010.0,2014.75,34784,70001493.0,13762
2015-01-21 14:39:27.803,2014.75,2020.5,2014.0,2018.25,34706,70005410.75,13722
2015-01-21 14:41:26.259,2018.25,2024.0,2017.5,2024.0,34634,70003735.0,12915
2015-01-21 14:43:33.599,2024.0,2024.25,2017.75,2017.75,34678,70068938.25,12826
2015-01-21 14:46:05.459,2017.75,2019.75,2016.5,2017.5,34699,70021605.25,12394
2015-01-21 14:48:38.162,2017.75,2018.5,2012.75,2014.0,34730,70009682.0,12737
2015-01-21 14:50:59.442,2014.0,2017.0,2012.0,2017.0,34750,70000126.0,11888
2015-01-21 14:56:11.494,2017.0,2019.5,2015.75,2019.25,34699,70006574.25,14068
2015-01-21 15:00:22.390,2019.25,2019.5,2015.25,2018.25,34706,70012477.0,14123
2015-01-21 15:05:45.867,2018.25,2021.0,2016.75,2020.0,34673,70002643.25,12980
2015-01-21 15:09:20.004,2020.0,2020.5,2015.75,2016.0,34674,70006870.5,9450
2015-01-21 15:14:57.505,2016.0,2018.75,2013.25,2017.5,34730,70001797.5,11370
2015-01-21 15:22:28.045,2017.5,2021.75,2017.25,2018.75,34659,70005522.0,11327
2015-01-21 15:30:41.933,2018.75,2022.75,2018.5,2022.25,34640,70002156.75,13465
2015-01-21 15:42:02.200,2022.25,2023.0,2019.0,2021.0,34666,70055515.25,14214
2015-01-21 15:50:03.254,2021.0,2028.0,2020.25,2028.0,34653,70131118.0,11938
2015-01-21 15:54:55.835,2028.0,2031.25,2026.25,2030.5,34510,70002207.0,11285
2015-01-21 16:01:32.992,2030.5,2032.75,2028.75,2032.75,34483,70015755.75,12446
2015-01-21 16:09:22.214,2032.75,2032.75,2027.5,2027.5,34487,70004091.25,12577
2015-01-21 16:19:53.176,2027.5,2029.75,2027.0,2027.75,34513,70003485.5,13436
2015-01-21 16:30:18.295,2027.75,2028.0,2025.0,2027.75,34551,70006169.5,12410
2015-01-21 16:42:15.509,2027.75,2028.75,2025.5,2026.25,34538,70021088.75,13131
2015-01-21 16:56:57.652,2026.25,2030.25,2025.5,2030.25,34522,70000680.0,12962
2015-01-21 17:19:48.842,2030.25,2030.5,2027.0,2028.75,34501,70000311.5,14383
2015-01-21 17:40:06.359,2028.75,2031.0,2026.25,2026.75,34510,70010828.0,14123
2015-01-21 17:53:41.967,2026.75,2029.25,2022.5,2023.25,34566,70030414.5,11293
2015-01-21 18:12:21.857,2023.25,2027.0,2022.75,2025.75,34575,70008029.75,11850
2015-01-21 18:30:18.134,2025.75,2026.75,2019.75,2020.25,34590,70005985.5,12380
2015-01-21 18:45:54.617,2020.25,2022.5,2019.0,2022.0,34639,70000787.75,12180
2015-01-21 19:01:08.224,2022.0,2022.25,2016.5,2017.0,34662,70000897.5,11968
2015-01-21 19:14:57.467,2017.0,2020.25,2016.25,2020.0,34691,70003554.0,11666
2015-01-21 19:30:59.467,2020.0,2022.5,2019.25,2021.25,34648,70015887.75,12100
2015-01-21 19:49:26.455,2021.25,2024.0,2018.25,2024.0,34638,70001978.75,12748
2015-01-21 20:08:19.242,2024.0,2025.75,2023.25,2023.25,34583,70007138.5,12763
2015-01-21 20:21:10.034,2023.25,2026.5,2020.5,2025.0,34601,70014134.25,12421
2015-01-21 20:38:02.123,2025.0,2027.5,2024.75,2027.25,34576,70055411.75,12749
2015-01-21 20:53:15.400,2027.25,2028.25,2026.0,2027.0,34554,70035255.25,12441
2015-01-21 20:59:59.101,2027.0,2027.5,2025.5,2026.25,34543,70004197.0,7760
2015-01-21 21:07:37.254,2026.25,2027.25,2025.75,2026.25,34548,70012588.75,4746
2015-01-22 01:52:41.538,2026.0,2029.5,2025.5,2029.25,34540,70006472.5,11704
2015-01-22 08:58:49.893,2029.25,2034.75,2028.5,2034.0,34456,70002000.25,18125
2015-01-22 11:30:48.622,2034.0,2035.75,2028.0,2029.5,34455,70000186.0,15998
2015-01-22 12:54:13.116,2029.5,2035.5,2028.5,2034.75,34459,70001193.5,14049
2015-01-22 13:40:26.342,2034.75,2039.75,2033.75,2039.75,34376,70021358.75,15526
2015-01-22 13:42:25.117,2039.75,2047.0,2039.5,2044.75,34246,70002332.25,17569
2015-01-22 13:45:00.298,2044.75,2046.0,2037.5,2037.5,34293,70003833.25,18194
2015-01-22 13:52:41.227,2037.5,2043.25,2036.0,2036.5,34359,70091727.5,16090
2015-01-22 13:59:21.700,2036.5,2037.5,2030.0,2037.0,34416,70005503.25,15082
2015-01-22 14:10:51.152,2037.0,2042.0,2035.0,2041.75,34351,70007470.75,15198
2015-01-22 14:29:49.061,2041.75,2042.0,2035.0,2037.0,34345,70004745.5,14948
2015-01-22 14:32:43.543,2037.0,2041.0,2035.5,2039.0,34341,70001910.5,14159
2015-01-22 14:35:27.888,2039.0,2039.0,2031.5,2032.25,34408,70007204.5,14254
2015-01-22 14:39:03.497,2032.25,2033.5,2030.0,2031.0,34456,70001055.5,13739
2015-01-22 14:41:32.599,2031.0,2032.0,2024.5,2026.5,34520,70002977.0,12690
2015-01-22 14:45:07.398,2026.5,2030.25,2026.5,2028.5,34512,70000616.0,12508
2015-01-22 14:47:16.320,2028.5,2029.75,2020.75,2021.25,34582,70010338.75,13269
2015-01-22 14:51:32.370,2021.25,2023.5,2019.25,2022.75,34633,70009568.75,12730
2015-01-22 14:56:59.958,2022.75,2026.75,2021.75,2024.25,34581,70001348.75,13453
2015-01-22 15:02:50.903,2024.25,2029.5,2023.75,2027.75,34548,70013255.5,14276
2015-01-22 15:09:49.044,2027.75,2030.25,2025.5,2028.0,34521,70007474.25,15507
2015-01-22 15:17:00.411,2028.0,2033.0,2026.5,2033.0,34478,70001876.75,13764
2015-01-22 15:21:22.789,2033.0,2037.0,2032.75,2036.5,34395,70000610.25,12557
2015-01-22 15:27:11.401,2036.5,2037.25,2034.25,2035.0,34383,70000133.75,13195
2015-01-22 15:37:20.407,2035.0,2038.0,2034.0,2037.25,34387,70009912.25,14342
2015-01-22 15:45:48.255,2037.25,2040.75,2036.25,2040.0,34345,70003180.0,13640
2015-01-22 15:53:51.664,2040.0,2042.75,2039.25,2041.25,34300,70005958.25,13240
2015-01-22 16:00:01.902,2041.25,2045.5,2041.0,2045.0,34245,70000244.5,12616
2015-01-22 16:04:27.933,2045.0,2046.0,2041.0,2042.5,34258,70003571.75,12303
2015-01-22 16:13:06.482,2042.5,2043.25,2037.75,2039.25,34314,70002771.0,13353
2015-01-22 16:23:55.699,2039.25,2041.75,2038.75,2041.5,34321,70011650.75,11185
2015-01-22 16:33:56.972,2041.5,2044.0,2039.25,2041.25,34277,70002598.25,12120
2015-01-22 16:48:59.887,2041.25,2041.5,2038.5,2038.75,34311,70000820.5,11524
2015-01-22 17:04:09.285,2038.75,2040.5,2036.5,2038.25,34345,70003598.25,12565
2015-01-22 17:16:42.703,2038.25,2040.25,2036.75,2039.0,34342,70000909.25,13019
2015-01-22 17:36:18.481,2039.0,2042.0,2038.5,2039.75,34311,70008543.5,12766
2015-01-22 18:00:43.585,2039.75,2041.25,2037.5,2039.25,34330,70010358.25,13365
2015-01-22 18:19:56.902,2039.25,2042.25,2038.0,2038.75,34306,70002204.25,12452
2015-01-22 18:42:44.958,2038.75,2042.25,2037.5,2042.25,34319,70000661.0,12938
2015-01-22 19:03:08.596,2042.25,2044.0,2041.5,2044.0,34309,70083831.5,12720
2015-01-22 19:16:43.041,2044.0,2046.25,2041.75,2046.0,34248,70001631.0,11749
2015-01-22 19:30:35.033,2046.0,2048.0,2044.5,2047.0,34220,70009961.0,11347
2015-01-22 19:38:54.379,2047.0,2050.5,2046.75,2050.0,34160,70001168.75,10303
2015-01-22 19:49:38.818,2050.0,2053.0,2048.5,2052.0,34138,70010738.0,11811
2015-01-22 19:58:53.561,2052.0,2055.75,2051.25,2055.0,34088,70009466.75,11308
2015-01-22 20:04:23.842,2055.0,2058.0,2054.5,2056.75,34045,70001373.75,10726
2015-01-22 20:16:38.364,2056.75,2058.25,2056.0,2058.0,34031,70003046.0,10690
2015-01-22 20:27:37.123,2058.0,2059.25,2055.0,2055.5,34040,70023650.75,11183
2015-01-22 20:40:41.020,2055.5,2058.25,2055.0,2056.25,34029,70000863.25,12746
2015-01-22 20:51:14.964,2056.25,2057.25,2056.0,2056.25,34042,70004796.0,11085
2015-01-22 20:58:52.923,2056.25,2056.75,2055.0,2056.75,34048,70002686.25,8405
2015-01-22 21:00:00.792,2056.75,2058.0,2056.5,2057.25,34028,70007405.0,5259
2015-01-22 21:05:24.229,2057.25,2057.5,2055.0,2055.0,34045,70004104.25,5754
2015-01-22 21:46:49.466,2055.0,2057.5,2054.5,2057.0,34051,70000867.25,6405
2015-01-23 07:10:09.397,2057.0,2057.75,2052.75,2056.5,34087,70045996.25,16524
2015-01-23 08:39:05.439,2056.5,2062.0,2054.0,2060.25,34020,70000286.5,13953
2015-01-23 10:49:32.638,2060.25,2061.25,2055.0,2056.5,34013,70000111.25,15968
2015-01-23 12:43:57.489,2056.5,2062.5,2055.0,2061.5,34016,70022778.0,15839
2015-01-23 13:38:01.942,2061.5,2061.75,2055.25,2055.25,33999,70014091.0,13857
2015-01-23 14:08:10.829,2055.25,2056.5,2051.75,2052.5,34075,70001153.5,13402
2015-01-23 14:30:45.224,2052.5,2054.75,2050.5,2052.75,34112,70028418.5,13227
2015-01-23 14:33:46.535,2052.75,2054.75,2050.0,2052.0,34106,70001165.5,13835
2015-01-23 14:37:30.862,2051.75,2054.25,2050.75,2053.25,34102,70003294.5,13739
2015-01-23 14:41:01.616,2053.25,2055.25,2049.25,2050.0,34177,70144603.75,13171
2015-01-23 14:47:30.728,2050.0,2053.5,2049.25,2051.5,34127,70001841.25,13620
2015-01-23 14:53:20.144,2051.5,2052.5,2049.75,2051.75,34132,70000689.25,13851
2015-01-23 15:01:43.771,2051.75,2054.5,2048.5,2054.0,34126,70003888.75,13452
2015-01-23 15:09:11.789,2054.25,2055.0,2052.0,2052.5,34093,70016466.0,13946
2015-01-23 15:19:33.127,2052.5,2054.0,2050.0,2051.0,34122,70007567.25,13383
2015-01-23 15:30:26.800,2051.0,2053.5,2050.5,2053.25,34116,70008302.75,13608
2015-01-23 15:41:37.973,2053.25,2053.5,2048.75,2049.0,34132,70003241.75,13422
2015-01-23 15:49:13.601,2049.0,2050.25,2046.25,2047.75,34189,70028397.25,12995
2015-01-23 15:55:48.828,2047.75,2053.0,2047.25,2052.75,34152,70016775.75,12886
2015-01-23 16:01:23.290,2052.75,2055.25,2051.25,2053.5,34088,70001091.25,12160
2015-01-23 16:13:47.285,2053.5,2054.0,2050.0,2050.5,34112,70013429.75,12082
2015-01-23 16:27:54.343,2050.5,2054.5,2050.25,2054.5,34102,70000652.5,13329
2015-01-23 16:41:49.049,2054.5,2055.25,2052.75,2053.0,34082,70004132.25,12818
2015-01-23 17:03:05.830,2053.0,2054.5,2051.5,2052.75,34102,70007402.0,12939
2015-01-23 17:19:35.030,2052.75,2056.0,2052.0,2052.5,34080,70005128.25,12959
2015-01-23 17:36:35.095,2052.5,2055.5,2051.25,2055.0,34088,70001422.75,11837
2015-01-23 17:57:17.831,2055.0,2057.25,2054.0,2054.75,34053,70001655.5,12665
2015-01-23 18:23:06.045,2054.75,2056.0,2052.0,2053.5,34077,70001180.25,13154
2015-01-23 18:44:22.851,2053.5,2057.25,2052.75,2056.5,34072,70009053.25,12571
2015-01-23 19:10:00.253,2056.5,2057.0,2054.0,2055.0,34052,70002007.75,13302
2015-01-23 19:35:24.773,2055.0,2055.25,2051.75,2051.75,34088,70009775.25,12928
2015-01-23 19:56:26.800,2051.75,2053.25,2050.0,2051.5,34128,70021714.25,11797
2015-01-23 20:09:15.755,2051.5,2051.75,2047.75,2049.0,34160,70000672.0,11540
2015-01-23 20:25:19.479,2049.0,2051.0,2048.25,2049.5,34154,70004838.25,12228
2015-01-23 20:41:44.856,2049.5,2050.75,2046.75,2048.0,34185,70027128.75,12714
2015-01-23 20:53:21.555,2048.0,2048.5,2045.75,2046.0,34195,70002877.0,11633
2015-01-23 20:59:17.313,2046.0,2046.5,2044.0,2045.25,34230,70003891.75,10198
2015-01-23 21:00:02.049,2045.25,2046.0,2044.75,2045.5,34265,70085230.5,5238
2015-01-23 21:10:34.327,2045.5,2046.25,2044.5,2044.75,34236,70031009.0,5146
2015-01-25 23:01:40.873,2044.5,2045.25,2028.25,2028.75,34307,70013005.75,7229
2015-01-26 01:15:52.349,2028.75,2034.25,2025.5,2030.75,34480,70003045.75,16600
2015-01-26 08:08:28.354,2030.75,2039.75,2030.25,2039.0,34408,70000713.25,17512
2015-01-26 09:20:57.151,2039.0,2042.0,2035.25,2039.75,34347,70004152.25,15911
2015-01-26 11:48:16.090,2039.75,2041.25,2035.5,2037.25,34346,70000010.25,15339
2015-01-26 13:34:37.317,2037.25,2043.5,2036.75,2043.0,34302,70001309.0,14369
2015-01-26 14:27:49.271,2043.0,2046.75,2042.5,2044.0,34242,70020461.0,13323
2015-01-26 14:32:39.493,2044.0,2044.25,2038.75,2039.0,34280,70000178.0,12998
2015-01-26 14:36:51.350,2039.0,2041.5,2037.5,2040.75,34418,70183261.5,12057
2015-01-26 14:42:29.314,2040.75,2041.25,2037.0,2039.5,34345,70016391.5,12841
2015-01-26 14:47:33.243,2039.5,2039.5,2034.5,2036.25,34375,70000516.25,12151
2015-01-26 14:52:50.312,2036.25,2039.0,2034.5,2038.25,34376,70006080.75,13147
2015-01-26 14:59:55.847,2038.25,2040.0,2037.0,2039.0,34334,70000804.25,13924
2015-01-26 15:07:10.687,2039.0,2042.75,2038.25,2042.0,34308,70001876.5,14500
2015-01-26 15:17:18.553,2042.0,2043.5,2040.25,2040.25,34286,70010275.75,13265
2015-01-26 15:31:51.890,2040.25,2042.0,2039.25,2040.5,34306,70001730.75,14325
2015-01-26 15:42:47.660,2040.5,2045.25,2039.75,2044.75,34270,70002654.0,12642
2015-01-26 15:52:30.370,2044.75,2047.75,2043.75,2046.5,34214,70001095.75,11937
2015-01-26 16:05:18.042,2046.5,2046.75,2044.5,2046.75,34217,70000205.0,12039
2015-01-26 16:18:11.743,2046.75,2047.25,2044.0,2044.75,34223,70007288.25,11471
2015-01-26 16:30:54.276,2044.75,2046.25,2042.75,2044.5,34239,70001452.75,12287
2015-01-26 16:45:10.151,2044.5,2045.5,2042.25,2045.5,34249,70001774.25,12866
2015-01-26 16:59:17.547,2045.5,2048.0,2044.5,2047.5,34208,70000560.0,10725
2015-01-26 17:16:56.690,2047.5,2049.25,2046.25,2048.0,34184,70000914.5,11709
2015-01-26 17:38:34.429,2048.0,2048.75,2044.5,2044.5,34202,70006609.25,11620
2015-01-26 18:04:34.756,2044.5,2046.5,2044.25,2045.5,34249,70062286.75,12389
2015-01-26 18:32:09.155,2045.5,2048.5,2044.25,2048.0,34222,70032239.5,12188
2015-01-26 18:49:15.894,2048.0,2051.75,2047.0,2051.0,34183,70045585.75,12021
2015-01-26 19:07:32.609,2051.0,2051.75,2049.0,2049.25,34150,70028375.25,11421
2015-01-26 19:30:34.628,2049.25,2050.0,2047.0,2048.75,34179,70006579.25,12034
2015-01-26 19:54:13.985,2048.75,2050.0,2046.25,2047.25,34178,70001316.75,11200
2015-01-26 20:20:22.558,2047.5,2049.0,2045.25,2046.75,34206,70014679.75,12140
2015-01-26 20:42:40.201,2046.75,2049.75,2046.25,2048.75,34190,70017462.25,13653
2015-01-26 20:56:05.665,2048.75,2050.25,2047.5,2050.0,34164,70005991.25,10820
2015-01-26 20:59:58.046,2050.0,2051.75,2049.5,2050.5,34158,70046041.0,7804
2015-01-26 21:02:05.010,2050.5,2051.5,2050.0,2051.5,34140,70013333.25,4317
2015-01-26 21:13:56.443,2051.5,2054.0,2051.25,2053.5,34104,70002914.5,7245
2015-01-27 05:56:36.863,2053.25,2055.0,2052.0,2054.25,34091,70008399.25,10611
2015-01-27 09:01:20.721,2054.25,2054.75,2046.75,2047.25,34136,70008815.25,14485
2015-01-27 11:52:58.196,2047.25,2048.25,2042.0,2043.0,34227,70001181.25,15945
2015-01-27 12:54:09.943,2043.0,2044.25,2036.75,2037.75,34316,70018845.25,12842
2015-01-27 13:26:42.757,2037.75,2038.5,2031.5,2032.25,34510,70214398.25,12755
2015-01-27 13:40:05.989,2032.25,2033.0,2025.25,2028.0,34509,70000024.25,14437
2015-01-27 14:05:17.976,2028.0,2030.75,2027.25,2028.25,34513,70022267.0,14266
2015-01-27 14:23:41.762,2028.25,2030.25,2025.75,2026.0,34515,70002334.75,11348
2015-01-27 14:31:24.533,2026.0,2026.75,2023.5,2025.5,34563,70003668.5,13696
2015-01-27 14:34:27.233,2025.5,2027.5,2024.0,2026.75,34559,70002377.75,14166
2015-01-27 14:36:57.317,2026.75,2027.25,2021.5,2024.5,34591,70015897.25,12620
2015-01-27 14:40:39.474,2024.5,2029.75,2024.25,2029.0,34534,70000546.75,13373
2015-01-27 14:46:23.360,2029.0,2029.75,2025.0,2026.25,34539,70018864.75,14253
2015-01-27 14:51:06.059,2026.25,2028.75,2025.5,2026.0,34531,70001910.25,13146
2015-01-27 14:55:52.431,2026.0,2026.0,2022.75,2023.25,34646,70129233.0,14213
2015-01-27 15:01:19.129,2023.25,2027.25,2022.25,2026.5,34586,70000890.0,11651
2015-01-27 15:04:11.638,2026.5,2027.25,2022.25,2024.5,34572,70001454.25,12605
2015-01-27 15:09:47.625,2024.5,2028.25,2024.25,2025.75,34544,70000666.5,14043
2015-01-27 15:15:11.161,2025.75,2028.0,2023.75,2024.25,34556,70002165.75,12960
2015-01-27 15:22:21.775,2024.25,2025.75,2022.75,2023.25,34585,70002257.0,13551
2015-01-27 15:28:13.250,2023.25,2026.25,2021.75,2025.75,34596,70001611.5,12405
2015-01-27 15:32:38.987,2025.75,2026.25,2018.75,2020.5,34702,70144317.25,12859
2015-01-27 15:38:09.132,2020.5,2021.0,2016.5,2018.0,34682,70003171.0,12309
2015-01-27 15:42:34.145,2018.0,2019.0,2016.25,2017.25,34769,70151813.0,9989
2015-01-27 15:47:13.110,2017.25,2017.25,2013.25,2015.0,34752,70013765.0,12134
2015-01-27 15:54:28.840,2015.0,2017.25,2013.75,2017.0,34732,70003486.25,11767
2015-01-27 16:01:22.923,2017.0,2018.75,2016.0,2017.25,34699,70002587.25,11812
2015-01-27 16:10:21.196,2017.25,2019.75,2016.5,2019.5,34695,70006879.75,12029
2015-01-27 16:17:41.645,2019.5,2020.5,2017.75,2019.75,34675,70017106.5,11246
2015-01-27 16:28:35.196,2019.75,2020.75,2017.0,2018.25,34677,70021176.25,12475
2015-01-27 16:33:54.900,2018.25,2023.5,2018.25,2022.0,34624,70001028.5,11246
2015-01-27 16:45:18.748,2022.0,2024.0,2021.0,2021.75,34615,70001553.25,11550
